ticker,entry_date,exit_date,ret_pct,r,score,rs,gate_ok
PFC,2023-05-02,2023-05-29,1.28,0.13,79.5,86.9,True
PFC,2023-05-16,2023-06-12,17.01,1.97,76.8,84.6,True
PFC,2023-05-26,2023-06-05,12.24,1.95,78.9,85.5,True
PFC,2023-05-30,2023-06-08,12.82,1.95,78.7,85.5,True
PFC,2023-05-31,2023-06-27,10.92,1.13,77.6,88.5,True
PFC,2023-06-01,2023-06-28,18.61,1.97,75.6,89.2,True
PFC,2023-09-08,2023-10-09,10.86,1.19,90.5,96.8,True
PFC,2023-09-11,2023-10-10,-2.57,-0.14,83.1,97.5,True
PFC,2023-11-01,2023-11-12,18.86,1.97,88.2,95.2,True
PFC,2023-11-03,2023-11-20,22.83,1.97,88.5,96.0,True
PFC,2023-11-06,2023-11-30,24.66,1.98,83.5,95.2,True
PFC,2024-01-02,2024-01-30,13.62,1.62,90.4,96.8,True
PFC,2024-01-05,2024-02-02,9.61,1.18,89.5,96.8,True
PFC,2024-01-16,2024-02-08,15.57,1.96,86.6,96.0,True
PFC,2024-01-20,2024-02-19,4.22,0.44,88.3,96.0,True
PFC,2024-01-23,2024-02-20,-1.11,-0.09,87.0,96.0,True
PFC,2024-01-30,2024-02-26,-8.78,-0.55,84.0,96.0,True
PFC,2024-02-15,2024-02-28,-10.64,-1.03,83.1,96.0,True
PFC,2024-04-04,2024-05-06,8.36,0.8,76.3,93.8,True
PFC,2024-04-26,2024-05-02,13.89,1.96,81.6,93.8,True
PFC,2024-04-30,2024-05-02,12.91,1.95,83.1,94.5,True
PFC,2024-05-02,2024-05-29,14.16,1.19,82.2,95.2,True
PFC,2024-05-03,2024-05-30,7.98,0.5,81.3,95.2,True
PFC,2024-05-15,2024-05-27,19.98,1.97,72.5,94.5,True
PFC,2024-05-16,2024-06-03,19.94,1.97,75.6,95.3,True
PFC,2024-05-17,2024-06-05,-13.24,-1.02,75.2,95.3,True
PFC,2024-05-18,2024-06-05,-15.71,-1.02,70.2,94.5,True
PFC,2024-06-07,2024-07-05,12.6,0.69,67.6,94.5,True
PFC,2024-06-11,2024-07-09,13.43,0.66,64.4,94.5,True
PFC,2024-06-13,2024-07-11,13.67,1.02,67.6,94.5,True
PFC,2024-06-14,2024-07-12,13.04,1.03,68.3,94.5,True
PFC,2024-06-18,2024-07-15,9.14,0.76,67.4,93.8,True
PFC,2024-07-02,2024-07-30,9.95,1.1,74.6,93.0,True
PFC,2024-07-04,2024-08-01,2.54,0.21,76.6,93.8,True
PFC,2024-07-05,2024-08-02,-0.11,-0.01,73.6,92.3,True
PFC,2024-07-29,2024-08-05,-9.05,-1.03,78.6,93.8,True
PFC,2024-07-30,2024-08-05,-10.05,-1.03,78.7,93.8,True
PFC,2024-08-21,2024-09-17,-6.29,-0.69,73.8,87.9,True
PFC,2024-08-28,2024-09-12,-7.66,-1.04,76.6,90.2,True
PFC,2024-08-29,2024-09-11,-7.45,-1.04,72.7,90.2,True
PFC,2024-08-30,2024-09-11,-8.89,-1.03,73.5,90.2,True
PFC,2024-11-12,2024-12-11,6.3,0.58,62.3,80.7,True
PFC,2024-11-25,2024-12-20,-2.14,-0.17,54.9,69.7,True
PFC,2024-11-26,2024-12-23,-5.46,-0.46,56.3,68.2,True
PFC,2026-03-11,2026-03-30,-8.27,-1.04,49.8,32.8,False
PFC,2026-03-18,2026-03-23,-8.29,-1.04,48.6,37.0,False
PFC,2026-03-19,2026-03-23,-8.32,-1.04,51.3,39.9,False
PFC,2026-05-06,2026-05-19,-7.32,-1.04,59.5,49.9,False
PFC,2026-05-07,2026-05-18,-7.1,-1.04,60.0,54.1,False
PFC,2026-07-30,2026-08-10,-5.94,-1.05,51.7,47.0,False
PIDILITIND,2007-06-26,2007-07-16,12.78,1.95,62.7,51.7,True
PIDILITIND,2007-07-06,2007-07-16,14.05,1.96,61.0,56.0,True
PIDILITIND,2007-07-11,2007-07-16,14.85,1.96,60.6,56.0,True
PIDILITIND,2007-08-16,2007-09-12,7.11,0.57,56.7,67.4,True
PIDILITIND,2007-08-27,2007-09-21,1.44,0.13,60.8,67.4,True
PIDILITIND,2007-08-28,2007-09-24,6.79,0.49,59.3,67.9,True
PIDILITIND,2007-08-29,2007-09-25,0.03,0.0,59.5,70.7,True
PIDILITIND,2007-09-12,2007-10-10,7.63,0.78,57.4,62.7,True
PIDILITIND,2007-09-13,2007-10-11,1.62,0.17,65.5,69.7,True
PIDILITIND,2007-09-24,2007-10-22,-1.25,-0.11,66.7,65.5,True
PIDILITIND,2007-10-16,2007-10-17,-12.94,-1.02,58.6,56.4,True
PIDILITIND,2007-10-17,2007-10-18,21.37,1.97,59.1,59.1,True
PIDILITIND,2007-10-19,2007-10-30,27.0,1.98,61.6,63.2,True
PIDILITIND,2007-10-24,2007-11-05,33.09,1.98,54.9,61.9,True
PIDILITIND,2007-10-25,2007-11-21,10.14,0.57,57.3,67.4,True
PIDILITIND,2007-11-29,2007-12-28,-1.36,-0.12,64.2,67.7,True
PIDILITIND,2007-12-26,2008-01-16,-11.72,-1.03,65.6,60.2,True
PIDILITIND,2009-08-24,2009-09-18,4.78,0.45,47.3,21.5,True
PIDILITIND,2009-08-27,2009-09-24,1.95,0.18,53.3,24.8,True
PIDILITIND,2009-09-01,2009-09-30,-4.91,-0.4,49.8,26.9,True
PIDILITIND,2009-10-05,2009-11-04,2.8,0.29,55.8,22.6,True
PIDILITIND,2009-10-15,2009-11-12,17.53,1.97,50.4,16.0,True
PIDILITIND,2009-10-16,2009-11-16,15.58,1.79,52.3,17.0,True
PIDILITIND,2009-11-06,2009-11-23,17.41,1.97,54.3,34.1,True
PIDILITIND,2009-11-09,2009-11-23,17.0,1.97,56.9,38.3,True
PIDILITIND,2010-01-04,2010-01-06,13.63,1.96,77.2,44.7,True
PIDILITIND,2010-01-07,2010-02-04,-15.25,-0.91,67.1,54.3,True
PIDILITIND,2010-02-22,2010-03-22,9.65,0.94,64.2,42.6,True
PIDILITIND,2010-04-01,2010-04-30,2.42,0.26,61.8,55.4,True
PIDILITIND,2010-04-06,2010-04-12,-8.88,-1.03,64.8,58.5,True
PIDILITIND,2010-04-16,2010-05-13,2.33,0.27,70.5,62.8,True
PIDILITIND,2010-04-22,2010-05-18,-8.17,-1.04,68.1,63.9,True
PIDILITIND,2010-04-23,2010-05-18,-7.95,-1.04,68.5,66.0,True
PIDILITIND,2010-04-26,2010-05-18,-8.65,-1.04,70.2,71.3,True
PIDILITIND,2010-05-11,2010-05-18,-7.43,-1.04,75.3,74.8,True
PIDILITIND,2010-05-20,2010-06-16,-1.78,-0.15,79.5,86.4,False
PIDILITIND,2010-06-16,2010-07-13,8.52,1.2,66.8,72.7,True
PIDILITIND,2010-06-25,2010-07-22,8.01,1.0,72.8,84.3,True
PIDILITIND,2010-06-29,2010-07-26,5.21,0.38,69.7,87.4,True
PIDILITIND,2010-07-23,2010-08-19,3.9,0.46,78.9,89.5,True
PIDILITIND,2010-08-24,2010-09-21,2.49,0.33,79.1,84.3,True
PIDILITIND,2010-08-31,2010-09-28,10.11,1.36,77.0,85.5,True
PIDILITIND,2010-09-01,2010-09-29,7.43,0.86,76.9,84.4,True
PIDILITIND,2010-09-02,2010-09-30,4.75,0.48,77.9,86.5,True
PIDILITIND,2010-09-27,2010-10-22,-5.4,-0.51,81.5,89.6,True
PIDILITIND,2010-11-03,2010-12-01,0.98,0.06,63.5,74.2,True
PIDILITIND,2010-12-01,2010-12-29,-4.4,-0.47,69.2,72.2,True
PIDILITIND,2010-12-06,2011-01-03,0.71,0.07,64.7,76.3,True
PIDILITIND,2010-12-07,2011-01-04,-1.9,-0.18,70.5,77.3,True
PIDILITIND,2010-12-14,2011-01-11,-3.25,-0.37,62.3,80.4,True
PIDILITIND,2011-01-03,2011-01-11,-9.66,-1.03,73.0,83.5,True
PIDILITIND,2011-02-17,2011-03-17,-7.45,-0.41,62.1,89.9,False
PIDILITIND,2011-03-31,2011-05-02,2.28,0.18,56.6,65.7,True
PIDILITIND,2011-05-16,2011-06-07,12.44,1.95,65.3,81.0,False
PIDILITIND,2011-06-02,2011-06-29,5.86,0.82,63.3,79.0,False
PIDILITIND,2011-06-03,2011-06-30,3.49,0.36,71.3,89.0,False
PIDILITIND,2011-06-07,2011-07-04,3.06,0.27,66.6,92.0,False
PIDILITIND,2011-06-15,2011-07-12,5.54,0.71,64.7,88.0,False
PIDILITIND,2011-06-28,2011-07-25,7.02,0.83,63.6,79.2,False
PIDILITIND,2011-06-30,2011-07-27,2.72,0.35,63.1,74.2,False
PIDILITIND,2011-09-07,2011-10-04,-10.18,-1.01,64.0,82.2,False
PIDILITIND,2011-11-08,2011-12-07,-8.0,-0.57,70.3,90.1,False
PIDILITIND,2012-03-27,2012-04-25,7.13,1.14,59.1,67.6,True
PIDILITIND,2012-03-28,2012-04-26,6.81,1.15,55.6,69.6,True
PIDILITIND,2012-03-29,2012-04-27,4.31,0.65,55.5,71.6,True
PIDILITIND,2012-03-30,2012-04-30,-1.02,-0.09,60.3,76.5,True
PIDILITIND,2012-04-02,2012-05-02,-0.3,-0.02,61.4,77.4,True
PIDILITIND,2012-04-19,2012-05-17,-2.59,-0.3,57.9,72.5,True
PIDILITIND,2012-05-02,2012-05-23,-7.6,-1.04,60.3,69.6,True
PIDILITIND,2012-05-08,2012-05-30,-8.12,-1.04,64.5,70.6,False
PIDILITIND,2012-05-10,2012-05-29,-7.97,-1.04,62.9,74.5,False
PIDILITIND,2012-07-06,2012-07-18,-6.94,-1.05,60.2,56.3,True
PIDILITIND,2012-10-19,2012-11-19,-1.4,-0.17,70.1,67.3,True
PIDILITIND,2012-11-08,2012-12-07,6.49,0.9,70.8,66.3,True
PIDILITIND,2012-11-09,2012-12-10,3.09,0.35,69.3,70.2,True
PIDILITIND,2012-11-29,2012-12-27,4.61,0.72,62.6,57.7,True
PIDILITIND,2012-11-30,2012-12-28,0.67,0.1,62.0,58.6,True
PIDILITIND,2012-12-26,2013-01-22,2.18,0.34,69.2,71.1,True
PIDILITIND,2012-12-27,2013-01-23,-0.8,-0.12,68.4,70.2,True
PIDILITIND,2012-12-28,2013-01-24,0.45,0.07,68.1,70.2,True
PIDILITIND,2013-01-01,2013-01-28,-3.03,-0.49,70.0,71.1,True
PIDILITIND,2013-01-02,2013-01-29,-7.29,-0.87,72.7,77.9,True
PIDILITIND,2013-01-03,2013-01-30,-6.59,-0.69,70.7,80.7,True
PIDILITIND,2013-01-31,2013-02-27,8.53,0.99,80.0,87.5,True
PIDILITIND,2013-02-04,2013-03-01,-2.65,-0.17,74.2,94.2,True
PIDILITIND,2013-03-06,2013-04-04,5.78,0.69,77.2,95.2,True
PIDILITIND,2013-03-07,2013-04-05,1.94,0.24,76.6,94.2,True
PIDILITIND,2013-03-08,2013-04-08,0.09,0.01,76.1,93.2,True
PIDILITIND,2013-03-19,2013-04-17,-3.87,-0.51,83.2,93.2,True
PIDILITIND,2013-03-20,2013-04-18,-5.75,-0.73,82.0,94.2,True
PIDILITIND,2013-04-03,2013-04-12,-8.72,-1.04,78.8,96.1,True
PIDILITIND,2013-05-08,2013-05-14,11.59,1.95,79.2,85.5,True
PIDILITIND,2013-05-09,2013-06-05,4.28,0.49,78.5,88.4,True
PIDILITIND,2013-05-10,2013-06-06,1.22,0.11,77.8,93.2,True
PIDILITIND,2013-05-13,2013-06-07,-3.01,-0.2,79.9,94.2,True
PIDILITIND,2013-07-12,2013-08-06,-6.29,-1.05,73.6,91.3,True
PIDILITIND,2013-07-15,2013-08-06,-8.68,-1.04,74.4,93.2,True
PIDILITIND,2013-07-16,2013-08-06,-10.8,-1.03,76.0,93.2,True
PIDILITIND,2013-07-18,2013-08-06,-11.63,-1.03,71.8,96.1,True
PIDILITIND,2013-10-23,2013-11-21,5.45,0.8,67.6,80.7,True
PIDILITIND,2013-10-24,2013-11-22,2.33,0.29,67.3,82.7,True
PIDILITIND,2013-10-31,2013-11-29,4.01,0.47,67.3,85.5,True
PIDILITIND,2013-11-01,2013-12-02,4.78,0.48,66.9,88.4,True
PIDILITIND,2013-11-26,2013-12-23,0.64,0.09,65.4,84.6,True
PIDILITIND,2013-11-27,2013-12-24,-1.52,-0.2,66.2,86.5,True
PIDILITIND,2013-11-28,2013-12-26,-4.09,-0.45,70.1,86.5,True
PIDILITIND,2013-12-13,2014-01-10,-0.47,-0.07,75.5,86.5,True
PIDILITIND,2014-01-10,2014-01-27,-6.0,-1.05,70.7,80.9,True
PIDILITIND,2014-01-30,2014-02-26,1.11,0.19,71.6,81.9,True
PIDILITIND,2014-02-26,2014-03-27,4.39,0.83,56.3,71.4,True
PIDILITIND,2014-02-28,2014-03-28,6.64,1.29,53.4,65.7,True
PIDILITIND,2014-03-24,2014-04-03,8.83,1.93,63.0,60.9,True
PIDILITIND,2014-03-27,2014-04-29,6.17,0.82,58.8,56.2,True
PIDILITIND,2014-03-28,2014-04-30,2.41,0.3,57.0,53.3,True
PIDILITIND,2014-05-20,2014-06-10,-11.21,-1.03,57.7,36.2,True
PIDILITIND,2014-05-26,2014-05-30,-8.07,-1.04,48.3,26.7,True
PIDILITIND,2014-06-24,2014-07-21,11.65,1.58,40.4,19.0,True
PIDILITIND,2014-06-26,2014-07-23,9.53,1.44,38.6,17.1,True
PIDILITIND,2014-08-12,2014-08-26,13.11,1.96,54.4,36.2,True
PIDILITIND,2014-08-22,2014-09-19,3.49,0.6,63.4,37.1,True
PIDILITIND,2014-08-25,2014-09-22,1.74,0.27,64.9,40.0,True
PIDILITIND,2014-08-26,2014-09-23,1.57,0.2,64.8,45.7,True
PIDILITIND,2014-08-27,2014-09-24,-4.8,-0.39,64.6,48.5,True
PIDILITIND,2014-09-15,2014-10-16,-5.86,-1.05,74.0,47.6,True
PIDILITIND,2014-09-19,2014-10-22,2.39,0.37,69.4,54.3,True
PIDILITIND,2014-10-22,2014-11-21,4.87,0.64,67.5,45.7,True
PIDILITIND,2014-10-23,2014-11-24,7.97,0.89,68.9,49.5,True
PIDILITIND,2014-10-27,2014-11-25,7.63,0.76,63.6,50.5,True
PIDILITIND,2014-11-11,2014-11-28,10.85,1.95,71.4,45.7,True
PIDILITIND,2014-11-17,2014-11-28,10.33,1.94,70.6,44.7,True
PIDILITIND,2014-11-18,2014-12-15,8.48,0.92,67.3,47.6,True
PIDILITIND,2014-12-22,2015-01-19,16.02,0.84,66.4,63.8,True
PIDILITIND,2014-12-23,2015-01-20,12.56,0.59,65.9,65.7,True
PIDILITIND,2014-12-29,2015-01-23,12.53,1.27,64.6,61.9,True
PIDILITIND,2015-02-12,2015-03-12,1.08,0.12,78.7,71.4,True
PIDILITIND,2015-02-13,2015-03-13,-0.12,-0.01,78.1,71.4,True
PIDILITIND,2015-03-02,2015-03-30,7.84,1.12,80.8,72.3,True
PIDILITIND,2015-03-03,2015-03-31,3.29,0.37,81.4,75.2,True
PIDILITIND,2015-03-04,2015-04-01,-2.58,-0.19,80.9,76.2,True
PIDILITIND,2015-03-16,2015-04-15,-2.92,-0.4,81.9,78.1,True
PIDILITIND,2015-03-17,2015-04-16,-5.14,-0.59,79.9,80.0,True
PIDILITIND,2015-05-13,2015-05-21,-7.17,-1.04,78.0,87.6,False
PIDILITIND,2015-06-29,2015-07-24,-1.38,-0.22,71.2,92.3,True
PIDILITIND,2015-07-08,2015-08-04,-2.54,-0.38,70.9,83.8,True
PIDILITIND,2015-07-17,2015-08-13,1.98,0.33,70.9,84.6,True
PIDILITIND,2015-07-30,2015-08-25,-6.1,-1.05,70.4,80.9,False
PIDILITIND,2015-08-05,2015-08-24,-8.7,-1.04,66.3,82.8,True
PIDILITIND,2015-08-06,2015-08-24,-9.27,-1.03,65.2,81.9,True
PIDILITIND,2015-09-11,2015-10-13,0.34,0.05,61.6,81.9,False
PIDILITIND,2015-10-01,2015-10-30,0.52,0.09,62.3,82.8,False
PIDILITIND,2015-10-05,2015-11-02,-3.64,-0.5,65.4,84.7,False
PIDILITIND,2015-10-12,2015-11-05,-5.86,-1.05,66.9,83.8,False
PIDILITIND,2016-03-03,2016-03-28,-7.4,-1.04,71.8,83.8,False
PIDILITIND,2016-04-07,2016-05-09,-1.59,-0.28,63.9,60.0,False
PIDILITIND,2016-04-18,2016-05-05,-5.53,-1.06,62.0,73.3,False
PIDILITIND,2016-04-20,2016-04-25,-6.75,-1.05,61.8,70.4,True
PIDILITIND,2016-05-13,2016-05-25,9.68,1.94,61.6,60.0,True
PIDILITIND,2016-05-20,2016-05-27,11.85,1.95,65.5,63.8,False
PIDILITIND,2016-05-23,2016-06-17,6.56,0.68,64.0,70.4,False
PIDILITIND,2016-06-17,2016-06-24,-4.88,-1.07,79.4,82.8,True
PIDILITIND,2016-06-20,2016-07-18,2.29,0.49,81.9,83.8,True
PIDILITIND,2016-06-28,2016-07-26,3.16,0.5,80.2,83.8,True
PIDILITIND,2016-06-30,2016-07-28,0.82,0.09,82.9,87.6,True
PIDILITIND,2016-09-07,2016-09-29,-6.27,-1.05,73.3,64.1,True
PIDILITIND,2016-09-16,2016-09-29,-5.53,-1.06,67.1,65.1,True
PIDILITIND,2016-10-04,2016-11-03,-3.2,-0.28,69.5,66.9,True
PIDILITIND,2016-10-05,2016-11-04,-7.51,-0.57,68.3,67.9,True
PIDILITIND,2016-11-01,2016-11-03,-5.08,-1.06,67.4,66.0,True
PIDILITIND,2017-02-20,2017-03-21,2.35,0.48,43.0,31.8,True
PIDILITIND,2017-02-21,2017-03-22,-1.17,-0.2,47.1,34.6,True
PIDILITIND,2017-03-02,2017-03-30,-1.02,-0.22,43.2,23.3,True
PIDILITIND,2017-03-10,2017-04-10,3.34,0.73,48.8,26.2,True
PIDILITIND,2017-03-15,2017-04-12,0.47,0.08,45.7,31.8,True
PIDILITIND,2017-03-29,2017-04-27,3.38,0.79,43.5,30.8,True
PIDILITIND,2017-04-03,2017-05-03,2.86,0.67,52.6,35.5,True
PIDILITIND,2017-04-05,2017-05-04,4.17,1.03,46.0,34.6,True
PIDILITIND,2017-04-06,2017-05-05,2.76,0.52,50.0,38.3,True
PIDILITIND,2017-04-13,2017-05-12,6.85,1.67,51.7,43.9,True
PIDILITIND,2017-05-29,2017-06-23,6.52,0.95,57.6,43.9,True
PIDILITIND,2017-07-04,2017-07-31,-3.14,-0.53,64.0,46.7,True
PIDILITIND,2017-07-19,2017-08-11,-5.3,-1.06,67.5,38.3,True
PIDILITIND,2017-07-25,2017-08-10,-5.06,-1.06,61.8,38.3,True
PIDILITIND,2017-07-26,2017-08-23,-0.15,-0.03,64.9,40.2,True
PIDILITIND,2017-08-08,2017-08-10,-4.79,-1.07,61.2,41.6,True
PIDILITIND,2017-08-16,2017-09-13,4.12,0.76,63.1,48.1,True
PIDILITIND,2017-08-28,2017-09-22,0.24,0.05,63.1,53.7,True
PIDILITIND,2017-08-29,2017-09-25,-3.06,-0.64,66.3,53.7,True
PIDILITIND,2017-09-20,2017-09-22,-5.03,-1.06,70.1,52.7,True
PIDILITIND,2017-11-10,2017-12-07,1.78,0.22,52.6,34.2,True
PIDILITIND,2017-11-13,2017-12-08,3.1,0.34,49.6,36.1,True
PIDILITIND,2017-11-14,2017-12-11,6.79,0.66,49.2,43.1,True
PIDILITIND,2017-12-08,2017-12-22,10.13,1.94,61.4,55.0,True
PIDILITIND,2017-12-11,2018-01-08,1.96,0.24,62.8,61.4,True
PIDILITIND,2017-12-19,2018-01-16,1.62,0.24,61.4,62.3,True
PIDILITIND,2017-12-22,2018-01-19,-4.74,-0.45,65.6,68.1,True
PIDILITIND,2017-12-26,2018-01-22,-8.17,-0.6,62.9,69.9,True
PIDILITIND,2018-01-04,2018-02-01,-2.86,-0.45,64.2,67.2,True
PIDILITIND,2018-02-02,2018-02-05,-5.46,-1.06,69.5,56.3,True
PIDILITIND,2018-02-14,2018-03-14,-0.33,-0.05,68.3,67.5,True
PIDILITIND,2018-02-22,2018-03-22,-0.22,-0.04,65.9,70.2,True
PIDILITIND,2018-03-01,2018-04-02,1.89,0.35,66.7,64.8,True
PIDILITIND,2018-03-14,2018-04-09,9.95,1.94,63.8,68.4,True
PIDILITIND,2018-03-15,2018-04-13,11.72,1.95,64.9,71.1,True
PIDILITIND,2018-03-27,2018-04-09,7.95,1.93,67.7,72.2,False
PIDILITIND,2018-03-28,2018-04-10,8.15,1.93,69.8,74.9,True
PIDILITIND,2018-04-03,2018-04-16,10.92,1.95,68.0,76.7,True
PIDILITIND,2018-05-22,2018-05-25,-5.21,-1.06,85.0,83.8,True
PIDILITIND,2018-05-23,2018-05-25,-5.94,-1.05,83.1,84.7,True
PIDILITIND,2018-05-28,2018-06-22,-9.96,-1.03,82.5,86.5,True
PIDILITIND,2018-05-29,2018-06-22,-10.96,-1.03,81.2,86.5,True
PIDILITIND,2018-05-30,2018-06-22,-11.6,-1.03,81.0,87.4,True
PIDILITIND,2018-05-31,2018-06-22,-13.31,-1.02,80.6,87.4,True
PIDILITIND,2018-07-26,2018-08-24,4.27,0.5,73.9,82.2,True
PIDILITIND,2018-08-09,2018-09-07,2.08,0.4,71.8,79.6,True
PIDILITIND,2018-09-03,2018-09-04,-5.4,-1.06,76.1,79.6,True
PIDILITIND,2018-09-07,2018-09-21,-6.04,-1.05,73.8,78.8,True
PIDILITIND,2018-12-13,2019-01-10,-5.9,-0.89,73.5,88.1,False
PIDILITIND,2018-12-14,2019-01-11,-3.68,-0.57,70.9,88.1,True
PIDILITIND,2018-12-18,2018-12-26,-7.97,-1.04,72.5,89.8,True
PIDILITIND,2019-01-15,2019-01-30,-6.02,-1.05,72.6,88.1,False
PIDILITIND,2019-01-16,2019-01-30,-7.6,-1.04,71.7,88.9,True
PIDILITIND,2019-02-08,2019-02-15,-6.48,-1.05,65.5,85.6,True
PIDILITIND,2019-02-27,2019-03-28,8.73,1.3,63.8,83.1,False
PIDILITIND,2019-02-28,2019-03-29,7.0,0.87,67.8,83.9,False
PIDILITIND,2019-03-14,2019-04-11,7.35,1.02,67.7,86.4,True
PIDILITIND,2019-05-21,2019-06-18,1.7,0.16,62.3,65.7,True
PIDILITIND,2019-05-27,2019-06-24,-0.93,-0.14,61.8,66.6,True
PIDILITIND,2019-05-29,2019-06-26,-3.18,-0.44,63.4,69.9,True
PIDILITIND,2019-07-18,2019-08-09,9.7,1.94,65.9,71.8,True
PIDILITIND,2019-07-25,2019-08-19,10.85,1.95,66.7,75.9,True
PIDILITIND,2019-08-05,2019-08-27,11.45,1.95,69.8,81.7,False
PIDILITIND,2019-08-06,2019-09-05,6.96,0.96,67.9,78.4,False
PIDILITIND,2019-08-07,2019-09-06,3.5,0.32,67.9,83.3,False
PIDILITIND,2019-08-09,2019-09-11,2.69,0.22,65.8,85.8,False
PIDILITIND,2019-09-06,2019-09-18,-5.1,-1.06,75.8,87.5,False
PIDILITIND,2019-09-23,2019-10-23,-5.62,-0.52,77.6,85.1,True
PIDILITIND,2019-09-24,2019-10-24,-10.86,-0.76,71.9,85.1,True
PIDILITIND,2019-11-01,2019-11-11,-6.45,-1.05,75.4,81.8,True
PIDILITIND,2019-12-19,2020-01-16,4.18,0.84,63.3,67.1,True
PIDILITIND,2019-12-20,2020-01-17,5.25,0.96,62.7,67.1,True
PIDILITIND,2020-03-05,2020-03-13,-7.85,-1.04,83.5,85.1,False
PIDILITIND,2020-03-06,2020-03-13,-5.71,-1.06,80.6,86.7,False
PIDILITIND,2020-03-09,2020-03-13,-10.38,-1.03,78.4,85.9,False
PIDILITIND,2020-03-12,2020-03-13,-9.19,-1.03,77.2,90.0,False
PIDILITIND,2020-06-01,2020-06-26,-6.75,-0.82,63.9,86.0,False
PIDILITIND,2020-07-21,2020-08-05,-8.47,-1.04,59.3,71.4,True
PIDILITIND,2020-09-11,2020-10-09,0.58,0.1,52.1,54.4,True
PIDILITIND,2020-10-05,2020-10-30,7.26,1.09,53.9,54.4,True
PIDILITIND,2020-10-08,2020-11-04,4.65,0.77,55.0,50.3,True
PIDILITIND,2020-10-28,2020-11-24,3.84,0.69,61.3,66.5,True
PIDILITIND,2020-10-30,2020-11-26,-2.93,-0.34,63.1,73.8,True
PIDILITIND,2020-11-24,2020-11-27,-5.13,-1.06,65.9,69.0,True
PIDILITIND,2020-12-03,2020-12-31,7.91,1.0,65.0,66.5,True
PIDILITIND,2020-12-04,2021-01-01,9.14,1.15,62.9,63.3,True
PIDILITIND,2021-02-10,2021-03-09,-2.27,-0.37,63.7,38.1,True
PIDILITIND,2021-03-04,2021-04-05,3.43,0.63,53.0,23.5,True
PIDILITIND,2021-03-22,2021-04-22,0.04,0.01,48.4,5.7,True
PIDILITIND,2021-03-23,2021-04-23,1.11,0.21,46.7,6.5,True
PIDILITIND,2021-03-24,2021-04-26,-0.17,-0.03,48.7,5.7,True
PIDILITIND,2021-04-27,2021-05-24,11.48,1.95,51.6,12.1,True
PIDILITIND,2021-04-29,2021-05-27,10.55,1.34,51.0,14.5,True
PIDILITIND,2021-05-11,2021-05-24,9.93,1.94,50.5,15.3,True
PIDILITIND,2021-05-12,2021-05-26,10.71,1.95,51.6,15.3,True
PIDILITIND,2021-05-20,2021-06-16,10.49,1.64,52.8,17.7,True
PIDILITIND,2021-06-25,2021-07-23,6.5,1.51,66.7,42.7,True
PIDILITIND,2021-08-23,2021-09-20,3.51,0.68,79.7,58.0,True
PIDILITIND,2021-08-31,2021-09-28,5.58,1.18,67.2,47.1,True
PIDILITIND,2021-09-01,2021-09-29,4.46,0.9,68.6,48.7,True
PIDILITIND,2021-09-02,2021-09-30,2.7,0.45,70.6,48.7,True
PIDILITIND,2021-09-03,2021-10-01,1.02,0.16,69.9,53.5,True
PIDILITIND,2021-10-04,2021-10-21,-4.78,-1.07,70.7,44.7,True
PIDILITIND,2021-10-08,2021-10-21,-4.73,-1.07,71.1,43.9,True
PIDILITIND,2021-11-08,2021-11-24,-6.03,-1.05,55.8,29.3,True
PIDILITIND,2021-11-12,2021-11-23,-6.83,-1.05,62.4,38.8,True
PIDILITIND,2021-12-14,2022-01-07,14.92,1.96,62.2,51.5,True
PIDILITIND,2021-12-16,2022-01-12,11.92,1.41,59.4,58.6,True
PIDILITIND,2022-03-21,2022-04-19,-2.84,-0.39,61.2,73.9,True
PIDILITIND,2022-04-27,2022-05-06,-6.0,-1.05,56.7,62.4,False
PIDILITIND,2022-04-29,2022-05-04,-5.85,-1.05,58.5,62.4,True
PIDILITIND,2022-08-30,2022-09-27,3.36,0.68,65.8,65.7,True
PIDILITIND,2022-09-01,2022-09-28,1.85,0.33,66.2,65.0,True
PIDILITIND,2022-09-02,2022-09-29,-1.94,-0.22,65.8,65.7,True
PIDILITIND,2022-09-05,2022-09-30,-6.13,-0.6,67.3,69.6,True
PIDILITIND,2022-09-21,2022-09-29,-5.41,-1.06,70.2,66.5,True
PIDILITIND,2022-11-30,2022-12-14,-4.32,-1.07,68.3,68.0,True
PIDILITIND,2023-05-12,2023-06-08,2.96,0.4,44.2,49.1,True
PIDILITIND,2023-05-15,2023-06-09,1.67,0.22,44.4,54.4,True
PIDILITIND,2023-05-29,2023-06-23,1.81,0.43,46.4,53.2,True
PIDILITIND,2023-06-01,2023-06-28,0.01,0.0,49.3,52.5,True
PIDILITIND,2023-12-26,2024-01-20,1.21,0.29,37.2,9.8,True
PIDILITIND,2023-12-27,2024-01-23,-5.44,-1.06,36.9,11.2,True
PIDILITIND,2023-12-28,2024-01-23,-7.07,-1.04,39.4,11.2,True
PIDILITIND,2024-02-08,2024-03-05,0.33,0.05,42.8,16.5,True
PIDILITIND,2024-02-13,2024-03-11,7.38,1.33,38.9,16.5,True
PIDILITIND,2024-03-01,2024-03-26,8.53,1.93,43.9,18.8,True
PIDILITIND,2024-03-02,2024-03-26,8.26,1.93,42.5,20.2,True
